activity_id,customer_id,activity_date,activity_type,points_change,running_balance,tier_after,channel
LOY001391,CUST0196,2024-12-09,earn_flight,1237,3313,Bronze,Kiosk
LOY001392,CUST0196,2024-08-13,redeem_voucher,-515,2798,Bronze,Agent
LOY001393,CUST0196,2023-12-17,earn_flight,246,3044,Bronze,App
LOY001394,CUST0197,2024-10-31,tier_upgrade,0,148,Bronze,Web
LOY001395,CUST0197,2023-11-05,earn_flight,1750,1898,Bronze,Kiosk
LOY001396,CUST0197,2024-11-19,redeem_voucher,-1437,461,Bronze,Kiosk
LOY001397,CUST0197,2024-02-11,earn_flight,968,1429,Bronze,Kiosk
LOY001398,CUST0197,2024-09-07,earn_flight,480,1909,Bronze,Kiosk
LOY001399,CUST0197,2023-08-18,earn_bonus,1834,3743,Bronze,Web
LOY001400,CUST0197,2025-01-05,earn_flight,1997,5740,Bronze,Agent
LOY001401,CUST0197,2023-09-14,tier_upgrade,0,5740,Bronze,Kiosk
LOY001402,CUST0197,2024-08-22,earn_flight,1086,6826,Bronze,App
LOY001403,CUST0198,2024-05-23,earn_flight,260,1641,Silver,App
LOY001404,CUST0198,2024-04-18,earn_flight,1618,3259,Silver,App
LOY001405,CUST0198,2024-06-25,earn_bonus,1950,5209,Silver,Agent
LOY001406,CUST0198,2023-08-22,earn_flight,1149,6358,Silver,Kiosk
LOY001407,CUST0198,2024-07-15,earn_flight,1734,8092,Silver,Agent
LOY001408,CUST0198,2024-06-02,earn_flight,1523,9615,Silver,Agent
LOY001409,CUST0198,2024-05-03,earn_flight,1069,10684,Silver,Web
LOY001410,CUST0198,2023-10-02,redeem_upgrade,-797,9887,Silver,App
LOY001411,CUST0198,2024-05-30,earn_flight,359,10246,Silver,App
LOY001412,CUST0198,2024-05-21,earn_flight,1361,11607,Silver,Agent
LOY001413,CUST0199,2023-08-25,redeem_upgrade,-1436,491,Silver,Web
LOY001414,CUST0199,2024-01-12,redeem_upgrade,-957,0,Silver,Web
LOY001415,CUST0199,2024-05-04,redeem_upgrade,-683,0,Silver,Kiosk
LOY001416,CUST0199,2024-02-12,redeem_upgrade,-267,0,Silver,Agent
LOY001417,CUST0199,2023-11-05,tier_upgrade,0,0,Silver,Web
LOY001418,CUST0199,2024-12-30,redeem_upgrade,-1045,0,Silver,Kiosk
LOY001419,CUST0200,2024-11-03,redeem_upgrade,-542,0,Bronze,Web
LOY001420,CUST0200,2024-07-29,earn_flight,641,641,Bronze,App
LOY001421,CUST0200,2023-10-03,earn_flight,916,1557,Bronze,Kiosk
LOY001422,CUST0200,2024-06-14,earn_flight,1640,3197,Bronze,Web
LOY001423,CUST0200,2024-09-02,redeem_upgrade,-998,2199,Bronze,Kiosk
LOY001424,CUST0200,2024-05-05,earn_flight,1882,4081,Bronze,Kiosk
LOY001425,CUST0200,2023-08-23,earn_flight,1732,5813,Bronze,Kiosk
LOY001426,CUST0200,2024-09-05,redeem_upgrade,-1285,4528,Bronze,App
LOY001427,CUST0200,2023-11-18,redeem_voucher,-924,3604,Bronze,Kiosk
LOY001428,CUST0200,2024-05-16,earn_flight,646,4250,Bronze,App
LOY001429,CUST0200,2024-04-28,redeem_upgrade,-1001,3249,Bronze,Kiosk
LOY001430,CUST0200,2024-04-14,redeem_upgrade,-1405,1844,Bronze,Web
LOY001431,CUST0201,2024-02-11,earn_flight,121,654,Bronze,App
LOY001432,CUST0201,2023-10-19,earn_flight,300,954,Bronze,App
LOY001433,CUST0201,2024-11-09,earn_flight,1585,2539,Bronze,Agent
LOY001434,CUST0201,2024-04-24,earn_flight,148,2687,Bronze,App
LOY001435,CUST0201,2023-10-08,redeem_voucher,-644,2043,Bronze,App
LOY001436,CUST0201,2023-12-11,earn_flight,1338,3381,Bronze,Web
LOY001437,CUST0201,2024-08-29,redeem_upgrade,-1359,2022,Bronze,Web
LOY001438,CUST0202,2024-04-26,earn_flight,1452,1566,Bronze,App
LOY001439,CUST0202,2024-11-17,redeem_voucher,-766,800,Bronze,Kiosk
LOY001440,CUST0202,2024-07-07,earn_flight,1698,2498,Bronze,App
LOY001441,CUST0202,2024-05-20,redeem_upgrade,-983,1515,Bronze,Kiosk
LOY001442,CUST0203,2024-05-01,tier_upgrade,0,341,Bronze,Agent
LOY001443,CUST0203,2024-02-09,earn_flight,1107,1448,Bronze,Web
LOY001444,CUST0204,2024-02-09,earn_bonus,322,947,Bronze,Web
LOY001445,CUST0204,2024-10-25,earn_flight,1417,2364,Bronze,App
LOY001446,CUST0204,2024-11-05,redeem_upgrade,-411,1953,Bronze,App
LOY001447,CUST0204,2023-10-24,earn_flight,1590,3543,Bronze,Agent
LOY001448,CUST0204,2024-11-09,earn_flight,1119,4662,Bronze,Web
LOY001449,CUST0204,2023-08-11,redeem_voucher,-999,3663,Bronze,Agent
LOY001450,CUST0204,2024-01-13,redeem_upgrade,-1001,2662,Bronze,App
LOY001451,CUST0204,2025-01-19,redeem_upgrade,-1204,1458,Bronze,Kiosk
LOY001452,CUST0205,2023-10-21,earn_bonus,106,553,Bronze,Kiosk
LOY001453,CUST0205,2024-12-16,earn_flight,1196,1749,Bronze,Agent
LOY001454,CUST0205,2024-07-17,redeem_upgrade,-1020,729,Bronze,App
LOY001455,CUST0205,2023-11-11,earn_flight,1847,2576,Bronze,Agent
LOY001456,CUST0205,2023-11-01,redeem_voucher,-793,1783,Bronze,Web
LOY001457,CUST0205,2024-02-07,earn_bonus,886,2669,Bronze,Web
LOY001458,CUST0205,2024-06-12,redeem_upgrade,-418,2251,Bronze,Agent
LOY001459,CUST0205,2024-12-21,earn_flight,1395,3646,Bronze,Kiosk
LOY001460,CUST0206,2023-09-16,earn_flight,1574,6126,Gold,Web
LOY001461,CUST0206,2024-12-23,earn_flight,1723,7849,Gold,Agent
LOY001462,CUST0206,2025-01-03,earn_bonus,1808,9657,Gold,Kiosk
LOY001463,CUST0206,2023-08-27,earn_flight,214,9871,Gold,Agent
LOY001464,CUST0207,2024-09-29,earn_flight,1752,2491,Bronze,Kiosk
LOY001465,CUST0207,2024-01-10,redeem_upgrade,-677,1814,Bronze,App
LOY001466,CUST0208,2024-12-23,redeem_upgrade,-1165,0,Bronze,App
LOY001467,CUST0208,2024-04-15,redeem_upgrade,-467,0,Bronze,App
LOY001468,CUST0208,2024-02-03,earn_bonus,1952,1952,Bronze,Agent
LOY001469,CUST0208,2023-11-18,earn_flight,449,2401,Bronze,App
LOY001470,CUST0209,2025-01-01,earn_bonus,1360,1469,Bronze,Web
LOY001471,CUST0209,2023-10-14,redeem_voucher,-1072,397,Bronze,Agent
LOY001472,CUST0209,2024-09-25,earn_flight,1501,1898,Bronze,Web
LOY001473,CUST0210,2023-09-26,earn_bonus,787,1117,Bronze,App
LOY001474,CUST0210,2023-12-12,earn_flight,1651,2768,Bronze,Kiosk
LOY001475,CUST0210,2024-01-30,redeem_upgrade,-1333,1435,Bronze,Web
LOY001476,CUST0210,2024-11-02,earn_flight,1291,2726,Bronze,App
LOY001477,CUST0210,2023-12-25,earn_flight,1835,4561,Bronze,Kiosk
LOY001478,CUST0211,2024-12-21,earn_flight,114,4406,Gold,Web
LOY001479,CUST0211,2023-11-10,redeem_upgrade,-1415,2991,Gold,Agent
LOY001480,CUST0212,2023-12-18,earn_flight,1410,1837,Bronze,Agent
LOY001481,CUST0212,2025-01-27,earn_flight,589,2426,Bronze,Web
LOY001482,CUST0212,2023-09-18,earn_bonus,1568,3994,Bronze,Kiosk
LOY001483,CUST0212,2023-11-09,earn_bonus,1702,5696,Bronze,Agent
LOY001484,CUST0212,2024-08-01,earn_flight,1242,6938,Bronze,Web
LOY001485,CUST0212,2024-02-23,earn_flight,1185,8123,Bronze,App
LOY001486,CUST0212,2024-08-15,redeem_voucher,-1305,6818,Bronze,Web
LOY001487,CUST0212,2024-11-28,redeem_upgrade,-626,6192,Bronze,Agent
LOY001488,CUST0212,2023-10-04,earn_flight,1731,7923,Bronze,Web
LOY001489,CUST0213,2024-02-07,earn_flight,1989,8875,Gold,App
LOY001490,CUST0213,2023-10-05,earn_bonus,683,9558,Gold,Web
LOY001491,CUST0213,2024-10-29,earn_flight,1363,10921,Gold,Kiosk
LOY001492,CUST0213,2023-09-24,earn_flight,207,11128,Gold,Web
LOY001493,CUST0213,2024-01-19,redeem_upgrade,-1193,9935,Gold,App
LOY001494,CUST0213,2023-10-22,redeem_voucher,-1110,8825,Gold,Agent
LOY001495,CUST0213,2024-10-13,earn_flight,1486,10311,Gold,Agent
LOY001496,CUST0213,2024-04-02,redeem_upgrade,-867,9444,Gold,Web
LOY001497,CUST0213,2023-11-19,earn_flight,944,10388,Gold,Web
LOY001498,CUST0214,2023-10-25,earn_flight,1092,1477,Bronze,App
LOY001499,CUST0214,2024-10-30,earn_flight,2000,3477,Bronze,Kiosk
LOY001500,CUST0214,2024-02-09,earn_flight,379,3856,Bronze,Kiosk
LOY001501,CUST0214,2024-02-25,earn_bonus,652,4508,Bronze,Web
LOY001502,CUST0214,2024-07-19,earn_flight,1517,6025,Bronze,App
LOY001503,CUST0215,2023-12-02,redeem_voucher,-1139,0,Bronze,Kiosk
LOY001504,CUST0215,2024-02-02,redeem_upgrade,-650,0,Bronze,Agent
LOY001505,CUST0215,2024-01-18,redeem_upgrade,-1452,0,Bronze,Web
LOY001506,CUST0215,2024-04-02,earn_flight,1855,1855,Bronze,Kiosk
LOY001507,CUST0216,2024-12-07,redeem_voucher,-771,915,Silver,App
LOY001508,CUST0216,2024-10-22,redeem_upgrade,-705,210,Silver,Web
LOY001509,CUST0216,2024-07-11,earn_flight,555,765,Silver,Web
LOY001510,CUST0216,2023-08-16,earn_flight,190,955,Silver,App
LOY001511,CUST0216,2024-12-04,redeem_upgrade,-1232,0,Silver,App
LOY001512,CUST0216,2024-10-19,earn_bonus,1081,1081,Silver,App
LOY001513,CUST0216,2024-11-16,earn_flight,270,1351,Silver,App
LOY001514,CUST0216,2024-09-30,redeem_voucher,-471,880,Silver,Agent
LOY001515,CUST0216,2024-06-08,earn_flight,285,1165,Silver,App
LOY001516,CUST0216,2024-12-14,redeem_upgrade,-531,634,Silver,Kiosk
LOY001517,CUST0216,2023-09-04,tier_upgrade,0,634,Silver,Kiosk
LOY001518,CUST0217,2024-09-29,earn_flight,1884,2675,Bronze,Agent
LOY001519,CUST0217,2024-11-28,redeem_upgrade,-202,2473,Bronze,App
LOY001520,CUST0217,2024-09-08,redeem_voucher,-881,1592,Bronze,App
LOY001521,CUST0217,2024-06-09,earn_flight,652,2244,Bronze,Web
LOY001522,CUST0218,2024-07-19,redeem_upgrade,-312,390,Bronze,Agent
LOY001523,CUST0218,2023-10-02,earn_flight,848,1238,Bronze,Kiosk
LOY001524,CUST0218,2023-09-21,earn_flight,458,1696,Bronze,App
LOY001525,CUST0219,2023-12-30,tier_upgrade,0,575,Bronze,Web
LOY001526,CUST0219,2023-12-05,earn_bonus,1610,2185,Bronze,Web
LOY001527,CUST0219,2024-03-28,earn_flight,1938,4123,Bronze,Agent
LOY001528,CUST0219,2025-01-07,redeem_upgrade,-767,3356,Bronze,App
LOY001529,CUST0219,2023-10-14,earn_flight,1026,4382,Bronze,Kiosk
LOY001530,CUST0220,2023-12-14,earn_flight,1189,1703,Bronze,Agent
LOY001531,CUST0220,2024-11-15,earn_bonus,1738,3441,Bronze,App
LOY001532,CUST0220,2024-02-19,redeem_voucher,-1137,2304,Bronze,App
LOY001533,CUST0220,2023-11-01,earn_flight,466,2770,Bronze,Agent
LOY001534,CUST0220,2023-10-28,earn_flight,665,3435,Bronze,App
LOY001535,CUST0220,2024-01-09,earn_flight,1891,5326,Bronze,Web
LOY001536,CUST0220,2025-01-25,tier_upgrade,0,5326,Bronze,App
LOY001537,CUST0220,2024-06-06,earn_flight,1497,6823,Bronze,Web
LOY001538,CUST0220,2024-12-08,earn_flight,1009,7832,Bronze,App
LOY001539,CUST0220,2024-06-04,earn_flight,145,7977,Bronze,Web
LOY001540,CUST0221,2024-07-19,earn_flight,802,1335,Bronze,Agent
LOY001541,CUST0221,2024-12-20,earn_bonus,1527,2862,Bronze,Kiosk
LOY001542,CUST0221,2024-11-21,earn_flight,370,3232,Bronze,Agent
LOY001543,CUST0221,2024-02-02,redeem_upgrade,-664,2568,Bronze,Kiosk
LOY001544,CUST0221,2024-08-25,tier_upgrade,0,2568,Bronze,App
LOY001545,CUST0221,2024-01-09,earn_flight,1033,3601,Bronze,Web
LOY001546,CUST0221,2024-01-22,redeem_upgrade,-784,2817,Bronze,Web
LOY001547,CUST0221,2024-02-06,redeem_voucher,-514,2303,Bronze,Web
LOY001548,CUST0221,2024-04-10,earn_flight,748,3051,Bronze,Web
LOY001549,CUST0221,2024-11-04,earn_flight,477,3528,Bronze,Web
LOY001550,CUST0221,2023-09-15,redeem_upgrade,-904,2624,Bronze,Web
LOY001551,CUST0221,2024-08-26,earn_flight,432,3056,Bronze,Agent
LOY001552,CUST0222,2024-09-28,redeem_voucher,-497,0,Bronze,Kiosk
LOY001553,CUST0222,2024-07-03,earn_flight,1612,1612,Bronze,Agent
LOY001554,CUST0223,2024-06-02,tier_upgrade,0,2010,Silver,Web
LOY001555,CUST0223,2024-11-05,earn_flight,330,2340,Silver,Kiosk
LOY001556,CUST0223,2023-09-21,earn_flight,1228,3568,Silver,App
LOY001557,CUST0223,2024-06-21,earn_flight,1364,4932,Silver,Web
LOY001558,CUST0223,2024-11-09,earn_flight,768,5700,Silver,App
LOY001559,CUST0223,2024-02-26,earn_bonus,554,6254,Silver,Agent
LOY001560,CUST0223,2024-02-27,earn_flight,1202,7456,Silver,Kiosk
LOY001561,CUST0223,2023-11-08,tier_upgrade,0,7456,Silver,Kiosk
LOY001562,CUST0223,2024-02-26,earn_flight,1335,8791,Silver,App
LOY001563,CUST0224,2024-09-21,earn_flight,1848,2531,Bronze,Kiosk
LOY001564,CUST0224,2024-08-23,earn_flight,124,2655,Bronze,Agent
LOY001565,CUST0224,2024-07-29,earn_flight,1012,3667,Bronze,App
LOY001566,CUST0224,2024-03-18,redeem_upgrade,-1109,2558,Bronze,Kiosk
LOY001567,CUST0224,2024-11-06,earn_flight,1750,4308,Bronze,Kiosk
LOY001568,CUST0224,2024-10-08,earn_flight,1302,5610,Bronze,App
LOY001569,CUST0224,2024-01-05,earn_flight,1072,6682,Bronze,Agent
LOY001570,CUST0225,2024-08-29,earn_flight,938,2008,Silver,Agent
LOY001571,CUST0225,2024-10-08,earn_flight,1046,3054,Silver,Web
LOY001572,CUST0225,2024-03-02,earn_flight,881,3935,Silver,Agent
LOY001573,CUST0225,2024-12-25,earn_flight,1792,5727,Silver,Agent
LOY001574,CUST0225,2024-06-17,earn_flight,1615,7342,Silver,Kiosk
LOY001575,CUST0225,2024-03-27,earn_flight,105,7447,Silver,Web
LOY001576,CUST0225,2024-05-05,earn_flight,1411,8858,Silver,Kiosk
LOY001577,CUST0225,2023-12-16,redeem_upgrade,-789,8069,Silver,Kiosk
LOY001578,CUST0225,2024-02-10,earn_flight,1508,9577,Silver,Web
LOY001579,CUST0225,2023-09-09,earn_flight,667,10244,Silver,Kiosk
LOY001580,CUST0225,2023-10-18,earn_bonus,840,11084,Silver,Kiosk
LOY001581,CUST0226,2024-05-01,earn_bonus,1074,1654,Bronze,App
LOY001582,CUST0226,2024-08-27,earn_bonus,1278,2932,Bronze,App
LOY001583,CUST0226,2024-05-02,earn_flight,219,3151,Bronze,Web
LOY001584,CUST0226,2024-07-03,earn_flight,1519,4670,Bronze,Web
LOY001585,CUST0226,2024-08-10,earn_flight,658,5328,Bronze,Agent
LOY001586,CUST0226,2024-10-13,earn_bonus,829,6157,Bronze,App
LOY001587,CUST0226,2024-06-02,earn_flight,1408,7565,Bronze,App
LOY001588,CUST0226,2025-01-18,earn_flight,1386,8951,Bronze,Web
LOY001589,CUST0227,2024-01-29,earn_bonus,1886,5660,Gold,Agent
LOY001590,CUST0227,2024-06-14,earn_flight,1529,7189,Gold,Agent
LOY001591,CUST0227,2023-11-17,earn_bonus,820,8009,Gold,Web
LOY001592,CUST0227,2023-08-24,earn_flight,676,8685,Gold,Agent
LOY001593,CUST0227,2024-12-19,earn_flight,1986,10671,Gold,Web
LOY001594,CUST0227,2023-11-23,earn_flight,1130,11801,Gold,Web
LOY001595,CUST0227,2024-02-19,redeem_upgrade,-1344,10457,Gold,App
LOY001596,CUST0227,2024-10-11,earn_flight,256,10713,Gold,App
LOY001597,CUST0227,2023-12-23,redeem_voucher,-1182,9531,Gold,Agent
LOY001598,CUST0227,2024-06-25,redeem_upgrade,-484,9047,Gold,Kiosk
LOY001599,CUST0227,2025-01-27,redeem_upgrade,-900,8147,Gold,Web
LOY001600,CUST0228,2023-12-10,earn_flight,1854,7349,Gold,Web
LOY001601,CUST0228,2024-03-30,earn_flight,529,7878,Gold,Web
LOY001602,CUST0229,2023-12-03,earn_flight,1686,1767,Bronze,Kiosk
LOY001603,CUST0229,2024-10-25,earn_flight,320,2087,Bronze,App
LOY001604,CUST0229,2025-01-17,earn_bonus,1060,3147,Bronze,App
LOY001605,CUST0229,2024-04-26,earn_flight,717,3864,Bronze,App
LOY001606,CUST0229,2023-11-17,redeem_upgrade,-1432,2432,Bronze,Web
LOY001607,CUST0229,2024-03-02,earn_flight,819,3251,Bronze,App
LOY001608,CUST0229,2023-11-11,earn_flight,1628,4879,Bronze,Agent
LOY001609,CUST0229,2024-08-01,earn_flight,1851,6730,Bronze,Web
LOY001610,CUST0230,2023-10-19,earn_flight,1284,1802,Bronze,App
LOY001611,CUST0230,2024-03-20,redeem_upgrade,-777,1025,Bronze,Web
LOY001612,CUST0230,2023-08-15,tier_upgrade,0,1025,Bronze,App
LOY001613,CUST0230,2024-03-17,redeem_voucher,-1172,0,Bronze,Agent
LOY001614,CUST0230,2024-02-16,earn_flight,319,319,Bronze,Web
LOY001615,CUST0230,2024-08-08,tier_upgrade,0,319,Bronze,Kiosk
LOY001616,CUST0230,2024-03-17,earn_bonus,934,1253,Bronze,App
LOY001617,CUST0230,2024-06-27,earn_flight,325,1578,Bronze,Web
LOY001618,CUST0230,2024-12-30,redeem_upgrade,-790,788,Bronze,App
LOY001619,CUST0230,2023-11-03,earn_flight,336,1124,Bronze,Kiosk
LOY001620,CUST0230,2024-05-27,earn_flight,1607,2731,Bronze,Agent
LOY001621,CUST0231,2024-10-01,earn_flight,1851,8487,Gold,Kiosk
LOY001622,CUST0231,2024-02-20,redeem_voucher,-1174,7313,Gold,Agent
LOY001623,CUST0231,2024-02-10,earn_flight,1480,8793,Gold,Kiosk
LOY001624,CUST0231,2023-11-26,earn_flight,1170,9963,Gold,App
LOY001625,CUST0231,2023-12-11,earn_flight,920,10883,Gold,App
LOY001626,CUST0232,2023-10-16,earn_flight,507,1267,Bronze,Agent
LOY001627,CUST0232,2024-03-03,earn_bonus,927,2194,Bronze,App
LOY001628,CUST0232,2024-04-05,redeem_voucher,-1222,972,Bronze,Agent
LOY001629,CUST0232,2024-05-16,redeem_upgrade,-1019,0,Bronze,Agent
LOY001630,CUST0233,2024-09-28,tier_upgrade,0,488,Bronze,Agent
LOY001631,CUST0233,2024-01-08,redeem_upgrade,-421,67,Bronze,App
LOY001632,CUST0233,2024-04-23,earn_flight,572,639,Bronze,Web
LOY001633,CUST0233,2023-09-10,earn_flight,208,847,Bronze,App
LOY001634,CUST0233,2025-01-02,redeem_upgrade,-566,281,Bronze,Kiosk
LOY001635,CUST0233,2024-07-10,earn_flight,1373,1654,Bronze,App
LOY001636,CUST0233,2023-10-28,redeem_upgrade,-1264,390,Bronze,Kiosk
LOY001637,CUST0233,2024-11-30,earn_flight,1455,1845,Bronze,Kiosk
LOY001638,CUST0233,2024-12-25,earn_bonus,1210,3055,Bronze,Agent
LOY001639,CUST0233,2023-08-29,tier_upgrade,0,3055,Bronze,App
LOY001640,CUST0233,2024-10-24,redeem_voucher,-443,2612,Bronze,Kiosk
LOY001641,CUST0233,2024-11-13,earn_flight,870,3482,Bronze,Kiosk
LOY001642,CUST0234,2023-09-13,earn_flight,1450,1921,Bronze,Agent
LOY001643,CUST0234,2024-01-26,earn_flight,375,2296,Bronze,Agent
LOY001644,CUST0235,2024-12-22,redeem_upgrade,-1365,0,Bronze,Kiosk
LOY001645,CUST0235,2024-12-04,earn_flight,1849,1849,Bronze,Web
LOY001646,CUST0235,2025-01-10,earn_flight,639,2488,Bronze,Kiosk
LOY001647,CUST0235,2024-08-31,earn_bonus,822,3310,Bronze,Agent
LOY001648,CUST0235,2024-07-04,earn_flight,1309,4619,Bronze,App
LOY001649,CUST0235,2023-12-20,redeem_voucher,-914,3705,Bronze,App
LOY001650,CUST0235,2024-07-25,earn_flight,976,4681,Bronze,Agent
LOY001651,CUST0235,2024-08-10,earn_flight,215,4896,Bronze,Web
LOY001652,CUST0236,2024-06-25,earn_bonus,1964,2218,Bronze,App
LOY001653,CUST0236,2024-06-18,earn_flight,447,2665,Bronze,App
LOY001654,CUST0236,2024-07-09,earn_flight,1447,4112,Bronze,Kiosk
LOY001655,CUST0236,2025-01-19,redeem_voucher,-746,3366,Bronze,App
LOY001656,CUST0236,2024-12-03,earn_bonus,748,4114,Bronze,Kiosk
LOY001657,CUST0237,2023-11-19,redeem_voucher,-404,1994,Silver,Web
LOY001658,CUST0237,2024-07-20,earn_flight,1761,3755,Silver,Agent
LOY001659,CUST0237,2024-01-28,earn_bonus,844,4599,Silver,Kiosk
LOY001660,CUST0237,2024-03-04,earn_flight,1835,6434,Silver,App
LOY001661,CUST0237,2024-03-17,earn_flight,197,6631,Silver,Agent
LOY001662,CUST0237,2024-09-25,redeem_voucher,-1479,5152,Silver,App
LOY001663,CUST0237,2023-11-16,earn_bonus,659,5811,Silver,App
LOY001664,CUST0238,2024-12-09,earn_flight,811,8451,Gold,App
LOY001665,CUST0238,2024-06-15,earn_bonus,714,9165,Gold,Kiosk
LOY001666,CUST0238,2024-06-26,earn_flight,923,10088,Gold,Agent
LOY001667,CUST0238,2025-01-19,earn_flight,1663,11751,Gold,Web
LOY001668,CUST0238,2023-08-30,earn_bonus,1157,12908,Gold,Web
LOY001669,CUST0238,2025-01-03,earn_flight,1787,14695,Gold,Kiosk
LOY001670,CUST0238,2024-05-11,redeem_voucher,-1291,13404,Gold,Kiosk
LOY001671,CUST0238,2023-10-11,earn_bonus,846,14250,Gold,Kiosk
LOY001672,CUST0238,2024-01-09,earn_flight,1628,15878,Gold,Agent
LOY001673,CUST0238,2024-10-29,earn_flight,1861,17739,Gold,App
LOY001674,CUST0239,2024-05-10,redeem_voucher,-528,1105,Silver,Agent
LOY001675,CUST0239,2024-04-08,earn_flight,332,1437,Silver,Web
LOY001676,CUST0239,2024-02-23,earn_flight,1732,3169,Silver,Agent
LOY001677,CUST0239,2024-11-28,earn_flight,993,4162,Silver,Kiosk
LOY001678,CUST0239,2023-09-17,earn_flight,658,4820,Silver,Web
LOY001679,CUST0239,2023-09-09,earn_flight,1745,6565,Silver,Agent
LOY001680,CUST0239,2024-02-07,earn_bonus,186,6751,Silver,Kiosk
LOY001681,CUST0239,2023-08-31,earn_flight,1936,8687,Silver,App
LOY001682,CUST0240,2024-06-11,redeem_voucher,-1033,0,Bronze,Agent
LOY001683,CUST0240,2023-11-11,earn_flight,1819,1819,Bronze,Web
LOY001684,CUST0240,2024-04-08,earn_flight,1604,3423,Bronze,App
LOY001685,CUST0240,2025-01-26,redeem_upgrade,-1388,2035,Bronze,Agent
LOY001686,CUST0240,2024-12-31,redeem_voucher,-687,1348,Bronze,App
LOY001687,CUST0240,2024-06-26,earn_flight,1296,2644,Bronze,Kiosk
LOY001688,CUST0240,2024-04-08,redeem_voucher,-646,1998,Bronze,Web
LOY001689,CUST0240,2023-11-28,earn_flight,662,2660,Bronze,Kiosk
LOY001690,CUST0240,2024-10-02,earn_flight,1307,3967,Bronze,App
LOY001691,CUST0240,2024-12-25,earn_bonus,1532,5499,Bronze,App
LOY001692,CUST0240,2024-06-30,earn_bonus,1072,6571,Bronze,Web
LOY001693,CUST0241,2024-08-16,earn_flight,853,1138,Bronze,Agent
LOY001694,CUST0241,2023-09-01,earn_bonus,1953,3091,Bronze,App
LOY001695,CUST0241,2023-10-05,redeem_upgrade,-690,2401,Bronze,Agent
LOY001696,CUST0241,2024-09-07,earn_flight,1534,3935,Bronze,Agent
LOY001697,CUST0242,2024-04-09,redeem_voucher,-995,3004,Gold,App
LOY001698,CUST0242,2024-09-16,redeem_voucher,-723,2281,Gold,Agent
LOY001699,CUST0242,2023-11-11,redeem_voucher,-682,1599,Gold,Agent
LOY001700,CUST0242,2024-03-13,redeem_voucher,-528,1071,Gold,Kiosk
LOY001701,CUST0242,2024-06-30,redeem_voucher,-1032,39,Gold,App
LOY001702,CUST0242,2024-05-17,redeem_voucher,-1206,0,Gold,Kiosk
LOY001703,CUST0242,2024-10-06,redeem_voucher,-881,0,Gold,Kiosk
LOY001704,CUST0242,2023-11-21,redeem_voucher,-734,0,Gold,App
LOY001705,CUST0242,2024-08-05,earn_flight,1593,1593,Gold,Agent
LOY001706,CUST0242,2024-11-17,redeem_upgrade,-306,1287,Gold,Web
LOY001707,CUST0243,2023-12-28,earn_flight,509,1155,Bronze,Agent
LOY001708,CUST0243,2024-06-27,earn_bonus,326,1481,Bronze,Web
LOY001709,CUST0243,2024-04-22,earn_bonus,1672,3153,Bronze,Web
LOY001710,CUST0243,2024-10-04,redeem_upgrade,-854,2299,Bronze,Kiosk
LOY001711,CUST0243,2024-12-12,redeem_voucher,-473,1826,Bronze,Agent
LOY001712,CUST0243,2024-02-04,redeem_upgrade,-870,956,Bronze,Agent
LOY001713,CUST0243,2024-03-01,earn_flight,852,1808,Bronze,Web
LOY001714,CUST0243,2024-09-16,redeem_voucher,-1368,440,Bronze,Web
LOY001715,CUST0243,2023-09-01,redeem_voucher,-1343,0,Bronze,Web
LOY001716,CUST0244,2024-03-01,earn_flight,1844,3008,Silver,Web
LOY001717,CUST0244,2023-09-30,earn_flight,978,3986,Silver,Agent
LOY001718,CUST0244,2024-01-10,earn_flight,853,4839,Silver,Web
LOY001719,CUST0244,2023-12-09,earn_flight,1176,6015,Silver,Kiosk
LOY001720,CUST0244,2024-11-17,redeem_voucher,-1212,4803,Silver,App
LOY001721,CUST0244,2024-03-27,redeem_upgrade,-590,4213,Silver,Agent
LOY001722,CUST0244,2024-05-31,redeem_upgrade,-982,3231,Silver,Web
LOY001723,CUST0244,2024-10-25,redeem_voucher,-1428,1803,Silver,Web
LOY001724,CUST0244,2024-05-26,redeem_upgrade,-587,1216,Silver,Kiosk
LOY001725,CUST0245,2024-01-07,earn_flight,636,821,Bronze,Web
LOY001726,CUST0245,2024-11-14,redeem_voucher,-957,0,Bronze,Kiosk
LOY001727,CUST0245,2023-11-06,earn_flight,372,372,Bronze,Agent
LOY001728,CUST0245,2024-09-21,redeem_upgrade,-985,0,Bronze,Kiosk
LOY001729,CUST0245,2024-04-29,earn_flight,1240,1240,Bronze,App
LOY001730,CUST0245,2023-10-03,earn_flight,580,1820,Bronze,Kiosk
LOY001731,CUST0245,2024-08-07,tier_upgrade,0,1820,Bronze,App
LOY001732,CUST0245,2023-08-16,earn_flight,1369,3189,Bronze,Kiosk
LOY001733,CUST0246,2024-08-24,earn_flight,1927,2237,Bronze,App
LOY001734,CUST0246,2024-02-10,earn_flight,1131,3368,Bronze,Kiosk
LOY001735,CUST0246,2024-07-23,redeem_voucher,-470,2898,Bronze,App
LOY001736,CUST0246,2024-06-30,redeem_upgrade,-1086,1812,Bronze,Web
LOY001737,CUST0246,2024-05-03,earn_flight,190,2002,Bronze,Web
LOY001738,CUST0246,2025-01-03,redeem_voucher,-775,1227,Bronze,Agent
LOY001739,CUST0246,2024-10-24,earn_flight,1895,3122,Bronze,Agent
